Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2022-05-17 01:00:00,,GBP,Low,Claimant Count Change,,-56.9K,-42.3K,-81.6K
2022-05-17 01:00:00,,GBP,Low,Unemployment Rate,,3.7%,3.8%,3.8%
2022-05-17 03:00:00,03:00:00,EUR,Low,Italian Trade Balance,,-0.08B,0.79B,-1.77B
2022-05-17 04:00:00,04:00:00,EUR,Low,Flash Employment Change q/q,,0.5%,0.5%,0.4%
2022-05-17 04:00:00,,EUR,Low,Flash GDP q/q,,0.3%,0.2%,0.2%
2022-05-17 04:03:00,04:03:00,GBP,Low,30-y Bond Auction,,2.04|2.9,,1.58|2.3
2022-05-17 07:00:00,07:00:00,USD,Medium,FOMC Member Bullard Speaks,,,,
2022-05-17 07:30:00,07:30:00,CAD,Low,Foreign Securities Purchases,,46.94B,9.49B,7.49B
2022-05-17 07:30:00,,USD,High,Core Retail Sales m/m,,0.6%,0.4%,2.1%
2022-05-17 07:30:00,,USD,High,Retail Sales m/m,,0.9%,1.0%,1.4%
2022-05-17 08:15:00,08:15:00,USD,Low,Capacity Utilization Rate,,79.0%,78.5%,78.2%
2022-05-17 08:15:00,,USD,Low,Industrial Production m/m,,1.1%,0.4%,0.9%
2022-05-17 09:00:00,09:00:00,USD,Low,Business Inventories m/m,,2.0%,1.9%,1.8%
2022-05-17 09:00:00,,USD,Low,NAHB Housing Market Index,,69,75,77
2022-05-17 09:30:00,09:30:00,NZD,Low,GDT Price Index,,-2.9%,,-8.5%
2022-05-17 10:05:00,10:05:00,GBP,Low,MPC Member Cunliffe Speaks,,,,
2022-05-17 12:30:00,12:30:00,EUR,Low,ECB President Lagarde Speaks,,,,
2022-05-17 13:00:00,13:00:00,USD,High,Fed Chair Powell Speaks,,,,
2022-05-17 13:30:00,13:30:00,USD,Medium,FOMC Member Mester Speaks,,,,
2022-05-17 18:50:00,18:50:00,JPY,Low,Prelim GDP Price Index y/y,,-0.4%,-1.0%,-1.3%
2022-05-17 18:50:00,,JPY,Low,Prelim GDP q/q,,-0.2%,-0.4%,1.1%
2022-05-17 19:30:00,19:30:00,AUD,Low,MI Leading Index m/m,,-0.2%,,0.3%
2022-05-17 20:30:00,20:30:00,AUD,High,Wage Price Index q/q,,0.7%,0.8%,0.7%
2022-05-17 20:30:00,,CNY,Low,New Home Prices m/m,,-0.30%,,-0.07%
2022-05-17 23:30:00,23:30:00,JPY,Low,Revised Industrial Production m/m,,0.3%,0.3%,0.3%
2022-05-18 01:00:00,01:00:00,GBP,High,CPI y/y,,9.0%,9.1%,7.0%
2022-05-18 01:00:00,,GBP,Low,Core CPI y/y,,6.2%,6.2%,5.7%
2022-05-18 01:00:00,,GBP,Low,PPI Input m/m,,1.1%,1.0%,4.6%
2022-05-18 01:00:00,,GBP,Low,PPI Output m/m,,2.3%,1.1%,1.9%
2022-05-18 01:00:00,,GBP,Low,RPI y/y,,11.1%,11.0%,9.0%
2022-05-18 03:30:00,03:30:00,GBP,Low,HPI y/y,,9.8%,9.8%,11.3%
2022-05-18 04:00:00,04:00:00,EUR,Low,Final Core CPI y/y,,3.5%,3.5%,3.5%
2022-05-18 04:00:00,,EUR,Low,Final CPI y/y,,7.4%,7.5%,7.5%
2022-05-18 04:36:00,04:36:00,EUR,Low,German 30-y Bond Auction,,1.16|3.1,,0.39|1.2
