Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2022-01-06 05:00:00,,EUR,Medium,CPI Flash Estimate y/y,,9.2%,9.6%,10.1%
2022-01-06 05:00:00,,EUR,Low,Retail Sales m/m,,0.8%,0.5%,-1.5%
2022-01-06 08:30:00,08:30:00,CAD,High,Employment Change,,104.0K,5.5K,10.1K
2022-01-06 08:30:00,,CAD,High,Unemployment Rate,,5.0%,5.2%,5.1%
2022-01-06 08:30:00,,USD,High,Average Hourly Earnings m/m,,0.3%,0.4%,0.4%
2022-01-06 08:30:00,,USD,High,Non-Farm Employment Change,,223K,200K,256K
2022-01-06 08:30:00,,USD,High,Unemployment Rate,,3.5%,3.7%,3.7%
2022-01-06 10:00:00,10:00:00,CAD,Medium,Ivey PMI,,33.4,51.0,51.4
2022-01-06 10:00:00,,USD,High,ISM Services PMI,,49.6,55.0,56.5
2022-01-06 10:00:00,,USD,Low,Factory Orders m/m,,-1.8%,-0.9%,0.4%
2022-01-06 11:15:00,11:15:00,USD,Low,FOMC Member Cook Speaks,,,,
2022-01-07 11:15:00,11:15:00,GBP,Low,MPC Member Mann Speaks,,,,
2022-01-08 08:00:00,08:00:00,GBP,Low,MPC Member Pill Speaks,,,,
2022-01-08 00:00:00,00:00:00,JPY,Non,Bank Holiday,,,,
2022-01-08 19:30:00,19:30:00,AUD,Low,Building Approvals m/m,,-9.0%,0.1%,-5.6%
2022-01-09 01:45:00,01:45:00,CHF,Low,Unemployment Rate,,1.9%,2.1%,2.0%
2022-01-09 02:00:00,02:00:00,EUR,Low,German Industrial Production m/m,,0.2%,0.2%,-0.4%
2022-01-09 02:45:00,02:45:00,EUR,Low,French Trade Balance,,-13.8B,-11.3B,-11.6B
2022-01-09 03:00:00,03:00:00,CHF,Low,Foreign Currency Reserves,,784B,,790B
2022-01-09 04:00:00,04:00:00,EUR,Low,Italian Monthly Unemployment Rate,,7.8%,7.8%,7.9%
2022-01-09 04:30:00,04:30:00,EUR,Low,Sentix Investor Confidence,,-17.5,-18.1,-21.0
2022-01-09 05:00:00,05:00:00,EUR,Low,Unemployment Rate,,6.5%,6.5%,6.5%
2022-01-09 08:30:00,08:30:00,CAD,Low,Building Permits m/m,,14.1%,0.4%,-5.3%
2022-01-09 10:30:00,10:30:00,GBP,Low,MPC Member Pill Speaks,,,,
2022-01-09 15:00:00,15:00:00,USD,Low,Consumer Credit m/m,,28.0B,25.0B,29.1B
2022-01-09 18:30:00,18:30:00,JPY,Low,Household Spending y/y,,-1.2%,0.6%,1.2%
2022-01-09 18:30:00,,JPY,Low,Tokyo Core CPI y/y,,4.0%,3.8%,3.6%
2022-01-09 19:01:00,19:01:00,GBP,Low,BRC Retail Sales Monitor y/y,,6.5%,2.4%,4.1%
2022-01-10 02:45:00,02:45:00,EUR,Low,French Industrial Production m/m,,2.0%,0.9%,-2.5%
2022-01-10 04:05:00,04:05:00,CNY,Low,M2 Money Supply y/y,,11.8%,12.4%,12.4%
2022-01-10 04:05:00,,CNY,Low,New Loans,,1400B,1150B,1210B
2022-01-10 05:02:00,05:02:00,GBP,Low,10-y Bond Auction,,3.70|2.8,,3.33|2.2
2022-01-10 05:10:00,05:10:00,CAD,High,BOC Gov Macklem Speaks,,,,
2022-01-10 05:10:00,,JPY,Medium,BOJ Gov Kuroda Speaks,,,,
2022-01-10 05:59:00,05:59:00,USD,Low,NFIB Small Business Index,,89.8,91.6,91.9
2022-01-10 09:00:00,09:00:00,USD,High,Fed Chair Powell Speaks,,,,
2022-01-10 10:00:00,10:00:00,USD,Low,Final Wholesale Inventories m/m,,1.0%,1.0%,1.0%
2022-01-10 10:00:00,,USD,Low,RCM/TIPP Economic Optimism,,42.3,41.7,42.9
2022-01-10 19:00:00,19:00:00,NZD,Low,ANZ Commodity Prices m/m,,-0.1%,,-4.0%
2022-01-10 19:30:00,19:30:00,AUD,High,CPI y/y,,7.3%,7.2%,6.9%
2022-01-10 19:30:00,,AUD,Low,Retail Sales m/m,,1.4%,0.6%,0.3%
2022-01-10 22:35:00,22:35:00,JPY,Low,30-y Bond Auction,,1.65|3.1,,1.48|3.0
2022-01-11 00:00:00,00:00:00,JPY,Low,Leading Indicators,,97.6%,97.5%,98.6%
2022-01-11 03:57:00,03:57:00,EUR,Low,Italian Retail Sales m/m,,0.8%,-0.3%,-0.3%
2022-01-11 05:33:00,05:33:00,EUR,Low,German 10-y Bond Auction,,2.25|1.4,,1.95|2.0
2022-01-11 10:30:00,10:30:00,USD,Low,Crude Oil Inventories,,19.0M,-2.0M,1.7M
2022-01-11 13:01:00,13:01:00,USD,Medium,10-y Bond Auction,,3.58|2.5,,3.63|2.3
2022-01-11 16:45:00,16:45:00,NZD,Low,Building Consents m/m,,7.0%,,-10.7%
2022-01-11 18:50:00,18:50:00,JPY,Low,Bank Lending y/y,,2.7%,2.8%,2.7%
2022-01-11 18:50:00,,JPY,Low,Current Account,,1.92T,0.65T,-0.61T
2022-01-11 19:30:00,19:30:00,AUD,Low,Goods Trade Balance,,13.20B,11.35B,12.74B
2022-01-11 20:30:00,20:30:00,CNY,Low,CPI y/y,,1.8%,1.8%,1.6%
2022-01-11 20:30:00,,CNY,Low,PPI y/y,,-0.7%,-0.1%,-1.3%
2022-01-12 00:00:00,00:00:00,JPY,Low,Economy Watchers Sentiment,,47.9,47.8,48.1
2022-01-12 04:00:00,04:00:00,EUR,Low,ECB Economic Bulletin,,,,
2022-01-12 07:30:00,07:30:00,USD,Low,FOMC Member Harker Speaks,,,,
2022-01-12 08:30:00,08:30:00,USD,High,Core CPI m/m,,0.3%,0.3%,0.2%
2022-01-12 08:30:00,,USD,High,CPI m/m,,-0.1%,-0.1%,0.1%
2022-01-12 08:30:00,,USD,High,CPI y/y,,6.5%,6.5%,7.1%
2022-01-12 08:30:00,,USD,Medium,Unemployment Claims,,205K,216K,206K
2022-01-12 10:30:00,10:30:00,USD,Low,Natural Gas Storage,,11B,-15B,-221B
2022-01-12 12:00:00,12:00:00,GBP,Low,MPC Member Mann Speaks,,,,
2022-01-12 13:01:00,13:01:00,USD,Low,30-y Bond Auction,,3.59|2.5,,3.51|2.2
2022-01-12 14:00:00,14:00:00,USD,Low,Federal Budget Balance,,-85.0B,-59.5B,-248.5B
2022-01-12 18:50:00,18:50:00,JPY,Low,M2 Money Stock y/y,,2.9%,3.2%,3.1%
2022-01-12 22:18:00,22:18:00,CNY,Low,USD-Denominated Trade Balance,,78.0B,77.9B,69.8B
2022-01-12 22:22:00,22:22:00,CNY,Low,Trade Balance,,550B,533B,494B
2022-01-13 02:00:00,02:00:00,GBP,High,GDP m/m,,0.1%,-0.2%,0.5%
2022-01-13 02:00:00,,GBP,Low,Construction Output m/m,,0.0%,-0.3%,0.4%
2022-01-13 02:00:00,,GBP,Low,Goods Trade Balance,,-15.6B,-14.9B,-12.3B
2022-01-13 02:00:00,,GBP,Low,Index of Services 3m/3m,,-0.1%,-0.3%,-0.1%
2022-01-13 02:00:00,,GBP,Low,Industrial Production m/m,,-0.2%,-0.2%,-0.1%
2022-01-13 02:00:00,,GBP,Low,Manufacturing Production m/m,,-0.5%,-0.2%,0.7%
2022-01-13 02:45:00,02:45:00,EUR,Low,French Final CPI m/m,,-0.1%,-0.1%,-0.1%
2022-01-13 04:00:00,04:00:00,EUR,Low,Italian Industrial Production m/m,,-0.3%,0.4%,-1.1%
2022-01-13 05:00:00,05:00:00,EUR,Low,Industrial Production m/m,,1.0%,0.6%,-1.9%
2022-01-13 05:00:00,,EUR,Low,Trade Balance,,-15.2B,-21.1B,-28.1B
2022-01-13 07:01:00,07:01:00,GBP,Low,NIESR GDP Estimate,,0.1%,,-0.3%
2022-01-13 08:30:00,08:30:00,USD,Low,Import Prices m/m,,0.4%,-0.9%,-0.7%
2022-01-13 10:00:00,10:00:00,USD,High,Prelim UoM Consumer Sentiment,,64.6,60.8,59.7
