Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2024-01-17 02:00:00,,GBP,Low,Core CPI y/y,,5.1%,4.9%,5.1%
2024-01-17 02:00:00,,GBP,Low,PPI Input m/m,,-1.2%,-0.6%,-0.4%
2024-01-17 02:00:00,,GBP,Low,PPI Output m/m,,-0.6%,-0.2%,0.0%
2024-01-17 02:00:00,,GBP,Low,RPI y/y,,5.2%,5.1%,5.3%
2024-01-17 02:45:00,02:45:00,EUR,Low,French Gov Budget Balance,,-198.0B,,-177.7B
2024-01-17 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2024-01-17 04:30:00,04:30:00,GBP,Low,HPI y/y,,-2.1%,-1.9%,-1.3%
2024-01-17 05:00:00,05:00:00,EUR,Low,Final Core CPI y/y,,3.4%,3.4%,3.4%
2024-01-17 05:00:00,,EUR,Low,Final CPI y/y,,2.9%,2.9%,2.9%
2024-01-17 05:36:00,05:36:00,EUR,Low,German 30-y Bond Auction,,2.45|2.5,,2.81|3.0
2024-01-17 06:33:00,06:33:00,GBP,Low,10-y Bond Auction,,3.97|3.1,,3.74|2.8
2024-01-17 08:30:00,08:30:00,CAD,Low,Foreign Securities Purchases,,11.43B,7.58B,-15.88B
2024-01-17 08:30:00,,CAD,Low,IPPI m/m,,-1.5%,-0.7%,-0.3%
2024-01-17 08:30:00,,CAD,Low,RMPI m/m,,-4.9%,-1.5%,-4.9%
2024-01-17 08:30:00,,USD,High,Core Retail Sales m/m,,0.4%,0.2%,0.2%
2024-01-17 08:30:00,,USD,High,Retail Sales m/m,,0.6%,0.4%,0.3%
2024-01-17 08:30:00,,USD,Low,Import Prices m/m,,0.0%,-0.6%,-0.5%
2024-01-17 09:00:00,09:00:00,USD,Low,FOMC Member Barr Speaks,,,,
2024-01-17 09:00:00,,USD,Low,FOMC Member Bowman Speaks,,,,
2024-01-17 09:15:00,09:15:00,USD,Medium,Industrial Production m/m,,0.1%,-0.1%,0.0%
2024-01-17 09:15:00,,USD,Low,Capacity Utilization Rate,,78.6%,78.7%,78.6%
2024-01-17 10:00:00,10:00:00,USD,Low,Business Inventories m/m,,-0.1%,-0.1%,-0.1%
2024-01-17 10:00:00,,USD,Low,NAHB Housing Market Index,,44,39,37
2024-01-17 10:15:00,10:15:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2024-01-17 13:30:00,13:30:00,EUR,Low,German Buba President Nagel Speaks,,,,
2024-01-17 14:00:00,14:00:00,USD,Low,Beige Book,,,,
2024-01-17 15:00:00,15:00:00,USD,Low,FOMC Member Williams Speaks,,,,
2024-01-17 16:45:00,16:45:00,NZD,Low,FPI m/m,,-0.1%,,-0.2%
2024-01-17 18:50:00,18:50:00,JPY,Low,Core Machinery Orders m/m,,-4.9%,-0.8%,0.7%
2024-01-17 19:01:00,19:01:00,GBP,Low,RICS House Price Balance,,-30%,-35%,-41%
2024-01-17 19:03:00,19:03:00,AUD,Low,MI Inflation Expectations,,4.5%,,4.5%
2024-01-17 19:30:00,19:30:00,AUD,High,Employment Change,,-65.1K,15.4K,72.6K
2024-01-17 19:30:00,,AUD,High,Unemployment Rate,,3.9%,3.9%,3.9%
2024-01-17 23:30:00,23:30:00,JPY,Low,Revised Industrial Production m/m,,-0.9%,-0.9%,-0.9%
2024-01-18 04:00:00,04:00:00,EUR,Low,Current Account,,24.6B,30.9B,32.3B
2024-01-18 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2024-01-18 04:30:00,04:30:00,GBP,Low,BOE Credit Conditions Survey,,,,
2024-01-18 05:30:00,05:30:00,CHF,Medium,SNB Chairman Jordan Speaks,,,,
2024-01-18 07:30:00,07:30:00,EUR,Low,ECB Monetary Policy Meeting Accounts,,,,
2024-01-18 07:30:00,,USD,Low,FOMC Member Bostic Speaks,,,,
